episode,episode_reward,episode_steps,timesteps,fps,timestamp,seed
419,0.670000,165,138808,0,2026-03-23T18:45:41.512372,30076
420,9.150000,299,139496,0,2026-03-23T18:45:41.708295,70101
421,18.910000,300,139600,0,2026-03-23T18:45:41.715209,60094
422,3.820000,206,140192,0,2026-03-23T18:45:41.756130,50101
423,8.270000,377,140376,0,2026-03-23T18:45:41.769670,20112
424,15.950001,227,141416,0,2026-03-23T18:45:42.000707,60095
425,9.070000,384,141880,0,2026-03-23T18:45:42.033522,30077
426,-1.240000,149,142608,0,2026-03-23T18:45:42.084265,60096
427,9.230000,413,142800,0,2026-03-23T18:45:42.096714,70102
428,16.090000,227,143696,0,2026-03-23T18:45:42.305341,30078
429,14.800000,2500,143928,0,2026-03-23T18:45:42.321996,10087
430,42.440002,520,144352,0,2026-03-23T18:45:42.352044,50102
431,4.290000,281,144856,0,2026-03-23T18:45:42.387776,60097
432,33.369999,303,145224,0,2026-03-23T18:45:42.413733,70103
433,0.910000,166,145256,0,2026-03-23T18:45:42.416370,10088
434,30.050001,2500,146064,0,2026-03-23T18:45:42.635749,82
435,20.879997,351,146504,0,2026-03-23T18:45:42.667489,30079
436,0.910000,166,146552,0,2026-03-23T18:45:42.670967,70104
437,8.510000,358,148120,0,2026-03-23T18:45:42.917456,10089
438,2.290000,234,148376,0,2026-03-23T18:45:42.934947,30080
439,13.940000,470,149824,0,2026-03-23T18:45:43.173329,83
440,14.240000,409,149824,0,2026-03-23T18:45:43.173339,70105
441,4.690000,282,150632,0,2026-03-23T18:45:43.225232,30081
442,38.989998,390,152944,0,2026-03-23T18:45:43.512376,70106
443,7.890000,423,153208,0,2026-03-23T18:45:43.529968,84
444,16.100000,227,155024,0,2026-03-23T18:45:43.825352,85
445,18.719999,2500,155328,0,2026-03-23T18:45:43.844904,40109
446,23.210001,434,156416,0,2026-03-23T18:45:44.074441,70107
447,19.629999,337,157720,0,2026-03-23T18:45:44.327396,86
448,7.160000,318,158960,0,2026-03-23T18:45:44.408998,70108
449,16.240000,226,159528,0,2026-03-23T18:45:44.444491,87
450,29.040001,2500,160376,0,2026-03-23T18:45:44.644721,20113
451,4.780000,241,160888,0,2026-03-23T18:45:44.677985,70109
452,6.170000,319,162080,0,2026-03-23T18:45:44.911359,88
453,4.340001,239,162288,0,2026-03-23T18:45:44.925083,20114
454,7.210000,344,163640,0,2026-03-23T18:45:45.006542,70110
455,4.730000,241,164008,0,2026-03-23T18:45:45.181228,89
456,46.639996,2500,164352,0,2026-03-23T18:45:45.203332,50103
457,14.380001,2500,164856,0,2026-03-23T18:45:45.235996,60098
458,21.730001,353,165112,0,2026-03-23T18:45:45.253516,20115
459,17.010000,251,165648,0,2026-03-23T18:45:45.291024,70111
460,5.190000,240,166272,0,2026-03-23T18:45:45.489952,50104
461,3.500000,290,166328,0,2026-03-23T18:45:45.493758,90
462,16.000002,229,166688,0,2026-03-23T18:45:45.516884,60099
463,0.910000,165,167592,0,2026-03-23T18:45:45.572077,50105
464,-1.480000,149,167880,0,2026-03-23T18:45:45.592059,60100
465,17.289999,2500,168120,0,2026-03-23T18:45:45.656083,10090
466,3.580000,235,168208,0,2026-03-23T18:45:45.662394,91
467,2.530000,232,169736,0,2026-03-23T18:45:45.774678,60101
468,1.870000,197,169784,0,2026-03-23T18:45:45.778350,92
469,16.340000,226,169928,0,2026-03-23T18:45:45.788687,10091
470,20.160000,307,170048,0,2026-03-23T18:45:45.951394,50106
471,17.239998,2500,170632,0,2026-03-23T18:45:45.988838,30082
472,0.910000,166,171376,0,2026-03-23T18:45:46.037375,50107
473,2.820000,212,171480,0,2026-03-23T18:45:46.043746,93
474,0.670000,166,172704,0,2026-03-23T18:45:46.272386,50108
475,21.480001,338,173336,0,2026-03-23T18:45:46.376668,30083
476,0.910000,165,174024,0,2026-03-23T18:45:46.420336,50109
477,25.659998,455,175120,0,2026-03-23T18:45:46.633735,94
478,14.570001,2500,175328,0,2026-03-23T18:45:46.647256,40110
479,6.360000,351,176144,0,2026-03-23T18:45:46.850234,30084
480,6.300000,299,176416,0,2026-03-23T18:45:46.869631,50110
481,2.540000,258,177184,0,2026-03-23T18:45:46.921154,95
482,2.820000,213,177848,0,2026-03-23T18:45:46.964738,30085
483,2.530000,232,179704,0,2026-03-23T18:45:47.230845,30086
484,11.100000,452,180032,0,2026-03-23T18:45:47.253059,50111
485,22.789999,398,180368,0,2026-03-23T18:45:47.429031,96
486,4.380000,214,181416,0,2026-03-23T18:45:47.499522,30087
487,2.820000,206,182016,0,2026-03-23T18:45:47.543470,97
488,8.059999,319,182584,0,2026-03-23T18:45:47.730351,50112
489,5.530000,260,183496,0,2026-03-23T18:45:47.789365,30088
490,6.690000,277,184232,0,2026-03-23T18:45:47.838265,98
491,28.239998,2500,185112,0,2026-03-23T18:45:48.043983,20116
492,4.780000,241,185424,0,2026-03-23T18:45:48.065605,30089
493,14.009999,2500,185648,0,2026-03-23T18:45:48.079773,70112
494,13.910000,490,186504,0,2026-03-23T18:45:48.287898,50113
495,2.780000,240,187032,0,2026-03-23T18:45:48.327734,20117
496,16.100000,227,187464,0,2026-03-23T18:45:48.359239,70113
497,12.400000,479,188064,0,2026-03-23T18:45:48.397669,99
498,10.900000,463,189128,0,2026-03-23T18:45:48.614659,30090
499,16.290001,225,189264,0,2026-03-23T18:45:48.624550,70114
500,12.460000,2500,189736,0,2026-03-23T18:45:48.657275,60102
501,13.059999,2500,189928,0,2026-03-23T18:45:48.671159,10092
502,8.170000,365,189952,0,2026-03-23T18:45:48.673147,20118
503,16.100000,228,190952,0,2026-03-23T18:45:48.909994,30091
504,-0.330000,185,191216,0,2026-03-23T18:45:48.929037,60103
505,7.080000,408,191328,0,2026-03-23T18:45:48.937554,100
506,0.910000,166,192544,0,2026-03-23T18:45:49.174647,60104
507,12.160000,301,193360,0,2026-03-23T18:45:49.234462,30092
508,19.109999,306,193776,0,2026-03-23T18:45:49.263246,101
509,27.660002,493,193896,0,2026-03-23T18:45:49.271806,20119
510,3.580000,229,194376,0,2026-03-23T18:45:49.305515,60105
511,0.910000,166,195104,0,2026-03-23T18:45:49.616377,102
512,30.339998,2500,195328,0,2026-03-23T18:45:49.633846,40111
513,-0.280000,180,195336,0,2026-03-23T18:45:49.635440,20120
514,1.190000,247,195336,0,2026-03-23T18:45:49.635447,30093
515,5.250000,307,196832,0,2026-03-23T18:45:49.944178,60106
516,6.440000,218,197080,0,2026-03-23T18:45:49.961036,20121
517,4.340000,244,197280,0,2026-03-23T18:45:49.974564,40112
518,17.959999,305,197544,0,2026-03-23T18:45:49.992774,103
519,0.910000,166,198408,0,2026-03-23T18:45:50.050784,20122
520,17.250000,249,199536,0,2026-03-23T18:45:50.274346,104
521,15.180001,526,199544,0,2026-03-23T18:45:50.275214,30094
522,35.149998,378,200304,0,2026-03-23T18:45:50.330337,40113
523,5.540000,274,200600,0,2026-03-23T18:45:50.349974,20123
524,0.910000,166,200872,0,2026-03-23T18:45:50.528237,30095
525,4.380000,213,201240,0,2026-03-23T18:45:50.554537,105
526,3.390000,260,202384,0,2026-03-23T18:45:50.631364,40114
527,7.400001,258,202936,0,2026-03-23T18:45:50.819897,30096
528,4.530000,239,203152,0,2026-03-23T18:45:50.834378,106
529,14.900000,493,204544,0,2026-03-23T18:45:50.923862,20124
530,23.540001,395,205544,0,2026-03-23T18:45:51.142598,40115
531,6.170000,361,205824,0,2026-03-23T18:45:51.161388,30097
532,16.620001,2500,206504,0,2026-03-23T18:45:51.206108,50114
533,9.400000,259,206616,0,2026-03-23T18:45:51.214081,20125
534,4.130000,208,207208,0,2026-03-23T18:45:51.407089,40116
535,16.049999,226,208424,0,2026-03-23T18:45:51.484286,20126
536,8.150000,257,208560,0,2026-03-23T18:45:51.493511,50115
537,10.270000,391,208952,0,2026-03-23T18:45:51.666524,30098
538,16.040001,227,209024,0,2026-03-23T18:45:51.671652,40117
539,32.369999,2500,209264,0,2026-03-23T18:45:51.688330,70115
540,0.910000,166,209752,0,2026-03-23T18:45:51.721504,20127
541,0.910000,166,209888,0,2026-03-23T18:45:51.730192,50116
542,17.809998,2500,209928,0,2026-03-23T18:45:51.732984,10093
543,16.040001,227,210768,0,2026-03-23T18:45:51.791212,30099
544,-1.240000,149,211120,0,2026-03-23T18:45:51.963297,10094
545,17.109999,266,211152,0,2026-03-23T18:45:51.965844,40118
546,5.200000,256,211312,0,2026-03-23T18:45:51.977675,70116
547,2.540000,264,211864,0,2026-03-23T18:45:52.015759,20128
548,0.910000,166,212448,0,2026-03-23T18:45:52.055998,10095
549,19.490000,336,212576,0,2026-03-23T18:45:52.064302,50117
550,2.580000,235,213192,0,2026-03-23T18:45:52.255855,70117
551,6.960000,313,213656,0,2026-03-23T18:45:52.288728,40119
552,2.150000,276,214072,0,2026-03-23T18:45:52.317866,20129
553,4.690000,279,214680,0,2026-03-23T18:45:52.358911,10096
554,2.820000,207,214848,0,2026-03-23T18:45:52.370971,70118
555,22.470001,527,214984,0,2026-03-23T18:45:52.380256,30100
556,28.809999,491,216504,0,2026-03-23T18:45:52.639958,50118
557,16.100000,229,216680,0,2026-03-23T18:45:52.652513,70119
558,32.519997,2500,216832,0,2026-03-23T18:45:52.662501,60107
559,24.260000,478,217480,0,2026-03-23T18:45:52.856860,40120
560,21.570002,354,217512,0,2026-03-23T18:45:52.859304,10097
561,11.139999,452,217688,0,2026-03-23T18:45:52.871954,20130
562,6.190000,246,218472,0,2026-03-23T18:45:52.926592,50119
563,8.400000,322,219408,0,2026-03-23T18:45:53.138232,60108
564,7.549999,317,220048,0,2026-03-23T18:45:53.181534,10098
565,12.450000,472,220456,0,2026-03-23T18:45:53.208980,70120
566,23.820002,374,220472,0,2026-03-23T18:45:53.210329,40121
567,3.590000,254,220504,0,2026-03-23T18:45:53.212788,50120
568,9.580000,356,220536,0,2026-03-23T18:45:53.214949,20131
569,9.000000,248,221392,0,2026-03-23T18:45:53.430654,60109
570,8.400001,263,222560,0,2026-03-23T18:45:53.510031,70121
571,6.760000,309,222976,0,2026-03-23T18:45:53.539267,50121
572,6.450000,317,223072,0,2026-03-23T18:45:53.545668,20132
573,42.459995,2500,223152,0,2026-03-23T18:45:53.551228,107
574,15.850000,230,224400,0,2026-03-23T18:45:53.793250,70122
575,-0.760000,183,224536,0,2026-03-23T18:45:53.802758,20133
576,25.219999,510,224552,0,2026-03-23T18:45:53.804241,40122
577,9.020000,328,225600,0,2026-03-23T18:45:54.025539,50122
578,0.910000,166,225728,0,2026-03-23T18:45:54.034647,70123
579,25.600000,455,226792,0,2026-03-23T18:45:54.106104,108
580,4.300000,215,227320,0,2026-03-23T18:45:54.142197,50123
581,24.260002,436,228024,0,2026-03-23T18:45:54.332747,20134
582,6.460000,337,228424,0,2026-03-23T18:45:54.359811,70124
583,19.770000,306,229240,0,2026-03-23T18:45:54.412280,109
584,7.550000,298,229704,0,2026-03-23T18:45:54.588414,50124
585,5.240000,215,230144,0,2026-03-23T18:45:54.617972,70125
586,23.549997,388,231128,0,2026-03-23T18:45:54.681357,20135
587,3.780000,243,231184,0,2026-03-23T18:45:54.685117,110
588,4.580000,242,231640,0,2026-03-23T18:45:54.865844,50125
589,16.340000,226,231952,0,2026-03-23T18:45:54.887787,70126
590,19.920000,313,233688,0,2026-03-23T18:45:55.148907,111
591,8.990000,433,234592,0,2026-03-23T18:45:55.204957,20136
592,39.159992,376,234960,0,2026-03-23T18:45:55.228998,70127
593,17.819998,2500,234984,0,2026-03-23T18:45:55.230707,30101
594,6.400000,308,236152,0,2026-03-23T18:45:55.454037,112
595,0.910000,166,236312,0,2026-03-23T18:45:55.465189,30102
596,4.350000,249,238304,0,2026-03-23T18:45:55.747612,30103
597,9.309999,359,239024,0,2026-03-23T18:45:55.794775,113
598,0.910000,166,239632,0,2026-03-23T18:45:55.980747,30104
599,29.689999,2500,240048,0,2026-03-23T18:45:56.009322,10099
600,3.300000,269,241176,0,2026-03-23T18:45:56.082320,114
601,18.569998,2500,241392,0,2026-03-23T18:45:56.097431,60110
602,-1.480000,149,242368,0,2026-03-23T18:45:56.314744,115
603,9.360001,357,242488,0,2026-03-23T18:45:56.322823,30105
604,4.340000,213,244072,0,2026-03-23T18:45:56.579682,116
605,32.180000,2500,244552,0,2026-03-23T18:45:56.611352,40123
606,9.510000,360,245368,0,2026-03-23T18:45:56.666722,30106
607,16.859999,251,246080,0,2026-03-23T18:45:56.873450,117
608,19.049999,275,246752,0,2026-03-23T18:45:56.919447,40124
609,20.620001,337,248064,0,2026-03-23T18:45:57.159104,30107
610,9.110001,296,249120,0,2026-03-23T18:45:57.227520,40125
611,28.950001,2500,251640,0,2026-03-23T18:45:57.451169,50126
612,9.360001,346,251888,0,2026-03-23T18:45:57.467147,40126
613,14.330001,2500,254592,0,2026-03-23T18:45:57.935716,20137
614,31.089998,2500,254960,0,2026-03-23T18:45:57.960630,70128
615,30.369999,492,255576,0,2026-03-23T18:45:58.000908,50127
616,28.170002,520,256048,0,2026-03-23T18:45:58.181448,40127
617,8.260000,289,256904,0,2026-03-23T18:45:58.237522,20138
618,9.940001,445,258520,0,2026-03-23T18:45:58.487154,70129
619,9.310000,348,258832,0,2026-03-23T18:45:58.508364,40128
620,18.050001,266,259032,0,2026-03-23T18:45:58.522011,20139
621,44.999996,509,259648,0,2026-03-23T18:45:58.563407,50128
622,17.670000,2500,260048,0,2026-03-23T18:45:58.591033,10100
623,2.630000,222,260808,0,2026-03-23T18:45:58.787284,20140
624,19.250000,275,261032,0,2026-03-23T18:45:58.803740,40129
625,17.959999,2500,261392,0,2026-03-23T18:45:58.829296,60111
626,15.809999,228,261472,0,2026-03-23T18:45:58.834984,50129
627,16.090000,227,262624,0,2026-03-23T18:45:59.080217,20141
628,3.780000,233,262896,0,2026-03-23T18:45:59.102160,40130
629,6.730000,256,263520,0,2026-03-23T18:45:59.151144,50130
630,17.200001,268,263536,0,2026-03-23T18:45:59.152676,60112
631,29.279999,537,264344,0,2026-03-23T18:45:59.392460,10101
632,16.299999,228,264720,0,2026-03-23T18:45:59.420872,40131
633,5.060000,315,265144,0,2026-03-23T18:45:59.452240,20142
634,34.379997,2500,266080,0,2026-03-23T18:45:59.521280,118
635,16.299999,228,266168,0,2026-03-23T18:45:59.528615,10102
636,4.340000,212,266416,0,2026-03-23T18:45:59.721148,40132
637,2.530000,230,266984,0,2026-03-23T18:45:59.763810,20143
638,25.460001,449,267112,0,2026-03-23T18:45:59.773976,50131
639,27.559999,473,267320,0,2026-03-23T18:45:59.790144,60113
640,3.820000,210,267848,0,2026-03-23T18:45:59.828252,10103
641,16.290001,226,267888,0,2026-03-23T18:45:59.831050,119
642,18.850000,2500,268064,0,2026-03-23T18:45:59.842476,30108
643,5.340000,248,268400,0,2026-03-23T18:46:00.044978,40133
644,4.900000,243,269264,0,2026-03-23T18:46:00.112547,60114
645,2.820000,213,269552,0,2026-03-23T18:46:00.133110,10104
646,6.340000,213,269592,0,2026-03-23T18:46:00.136003,120
647,0.910000,166,269728,0,2026-03-23T18:46:00.145404,40134
648,21.690001,386,270200,0,2026-03-23T18:46:00.179242,50132
649,23.260000,428,270408,0,2026-03-23T18:46:00.346847,20144
650,15.810001,226,271072,0,2026-03-23T18:46:00.393752,60115
651,1.870000,198,271784,0,2026-03-23T18:46:00.443070,50133
652,6.320001,366,272520,0,2026-03-23T18:46:00.643474,121
653,11.880000,359,273280,0,2026-03-23T18:46:00.695173,20145
654,26.610001,477,273368,0,2026-03-23T18:46:00.701778,10105
655,20.469999,507,273784,0,2026-03-23T18:46:00.729382,40135
656,10.550000,420,274432,0,2026-03-23T18:46:00.773914,60116
657,5.540000,273,274704,0,2026-03-23T18:46:00.940863,122
658,11.990000,405,275024,0,2026-03-23T18:46:00.963667,50134
659,7.500000,294,275632,0,2026-03-23T18:46:01.006673,20146
660,8.360000,346,276136,0,2026-03-23T18:46:01.042756,10106
661,21.780001,357,276640,0,2026-03-23T18:46:01.228857,40136
662,9.070000,302,277120,0,2026-03-23T18:46:01.261864,123
663,36.099998,372,278000,0,2026-03-23T18:46:01.322769,50135
664,13.940000,476,278240,0,2026-03-23T18:46:01.339633,60117
665,3.490000,266,278264,0,2026-03-23T18:46:01.341467,10107
666,12.520000,2500,278520,0,2026-03-23T18:46:01.359983,70130
667,19.200001,268,278784,0,2026-03-23T18:46:01.538391,40137
668,3.630000,228,279824,0,2026-03-23T18:46:01.612711,50136
669,0.670000,166,279848,0,2026-03-23T18:46:01.614645,70131
670,4.730000,247,280216,0,2026-03-23T18:46:01.640914,60118
671,-0.330000,186,280272,0,2026-03-23T18:46:01.645112,40138
672,7.080000,406,280368,0,2026-03-23T18:46:01.652574,124
673,0.910000,166,281152,0,2026-03-23T18:46:01.854770,50137
674,10.129999,438,281768,0,2026-03-23T18:46:01.897742,10108
675,4.780000,248,281832,0,2026-03-23T18:46:01.902354,70132
676,7.360001,285,283432,0,2026-03-23T18:46:02.153479,50138
677,25.740000,406,283520,0,2026-03-23T18:46:02.159256,40139
678,2.730000,241,285448,0,2026-03-23T18:46:02.425495,40140
679,13.889999,452,285448,0,2026-03-23T18:46:02.425504,70133
680,8.400000,300,285832,0,2026-03-23T18:46:02.451043,50139
681,4.239999,213,287536,0,2026-03-23T18:46:02.712356,50140
682,17.000000,2500,288064,0,2026-03-23T18:46:02.745059,30109
683,25.150002,363,288352,0,2026-03-23T18:46:02.764101,70134
684,2.580000,233,290216,0,2026-03-23T18:46:03.026760,70135
685,18.759998,513,292168,0,2026-03-23T18:46:03.300206,30110
686,29.510000,489,294128,0,2026-03-23T18:46:03.572750,70136
687,17.519999,2500,295632,0,2026-03-23T18:46:03.811562,20147
688,19.150000,279,296360,0,2026-03-23T18:46:03.856768,70137
689,7.000000,281,298608,0,2026-03-23T18:46:04.132478,70138
690,13.330000,2500,300216,0,2026-03-23T18:46:04.377048,60119
691,9.760000,2500,300368,0,2026-03-23T18:46:04.387086,125
692,46.289993,2500,301768,0,2026-03-23T18:46:04.617551,10109
693,2.580000,233,302080,0,2026-03-23T18:46:04.638304,60120
694,2.390000,227,302184,0,2026-03-23T18:46:04.644632,126
695,13.099999,507,302664,0,2026-03-23T18:46:04.674429,70139
696,3.580000,216,303496,0,2026-03-23T18:46:04.875355,10110
697,0.910000,166,303512,0,2026-03-23T18:46:04.876626,127
698,0.670000,166,303992,0,2026-03-23T18:46:04.907591,70140
699,5.440001,272,304256,0,2026-03-23T18:46:04.924689,60121
700,0.910000,166,305320,0,2026-03-23T18:46:05.138830,70141
701,29.370001,2500,305448,0,2026-03-23T18:46:05.147207,40141
702,5.730000,261,305584,0,2026-03-23T18:46:05.157018,10111
703,5.360000,341,306240,0,2026-03-23T18:46:05.200316,128
704,2.300000,229,307416,0,2026-03-23T18:46:05.425422,10112
705,13.740001,2500,307536,0,2026-03-23T18:46:05.433540,50141
706,8.920000,299,307712,0,2026-03-23T18:46:05.446199,70142
707,28.420000,515,308376,0,2026-03-23T18:46:05.491018,60122
708,8.320000,381,308496,0,2026-03-23T18:46:05.499099,40142
709,0.910000,166,309704,0,2026-03-23T18:46:05.729326,60123
710,13.500000,448,309824,0,2026-03-23T18:46:05.738289,129
711,18.860001,309,310008,0,2026-03-23T18:46:05.751704,50142
712,23.730001,382,310472,0,2026-03-23T18:46:05.783394,10113
713,27.300005,426,311120,0,2026-03-23T18:46:05.826337,70143
714,0.910000,165,311144,0,2026-03-23T18:46:05.828118,130
715,8.220000,364,311408,0,2026-03-23T18:46:05.992688,40143
716,14.670000,2500,312168,0,2026-03-23T18:46:06.042133,30111
717,4.340000,241,312400,0,2026-03-23T18:46:06.057187,10114
718,2.340000,230,312960,0,2026-03-23T18:46:06.093609,70144
719,3.730000,248,313128,0,2026-03-23T18:46:06.104950,131
720,13.179999,427,313424,0,2026-03-23T18:46:06.271880,50143
721,5.450001,310,314880,0,2026-03-23T18:46:06.364880,10115
722,18.010000,277,315344,0,2026-03-23T18:46:06.395170,132
723,13.510000,2500,315632,0,2026-03-23T18:46:06.560223,20148
724,24.690001,396,316128,0,2026-03-23T18:46:06.593054,70145
725,0.910000,166,316208,0,2026-03-23T18:46:06.598262,10116
726,1.870000,200,317728,0,2026-03-23T18:46:06.837685,70146
727,17.200001,268,317776,0,2026-03-23T18:46:06.840862,20149
728,10.770000,310,317824,0,2026-03-23T18:46:06.844062,133
729,8.360000,332,318864,0,2026-03-23T18:46:06.910759,10117
730,17.960001,268,319920,0,2026-03-23T18:46:07.102253,20150
731,4.650000,309,320200,0,2026-03-23T18:46:07.120800,70147
732,26.490002,379,320856,0,2026-03-23T18:46:07.161160,134
733,1.870000,200,321520,0,2026-03-23T18:46:07.201938,20151
734,41.480000,476,322672,0,2026-03-23T18:46:07.418927,10118
735,8.309999,337,322896,0,2026-03-23T18:46:07.434201,70148
736,19.160000,313,323360,0,2026-03-23T18:46:07.463093,135
737,4.580000,239,323432,0,2026-03-23T18:46:07.468061,20152
738,0.670000,166,324688,0,2026-03-23T18:46:07.700480,136
739,4.950000,250,324896,0,2026-03-23T18:46:07.714554,70149
740,0.910000,166,326016,0,2026-03-23T18:46:07.930456,137
741,0.910000,166,326224,0,2026-03-23T18:46:07.944224,70150
742,17.230001,538,327736,0,2026-03-23T18:46:08.180890,20153
743,2.820000,204,327856,0,2026-03-23T18:46:08.189014,70151
744,2.820000,204,329488,0,2026-03-23T18:46:08.286224,70152
745,28.429998,2500,329704,0,2026-03-23T18:46:08.300446,60124
746,12.099999,2500,331408,0,2026-03-23T18:46:08.547389,40144
747,3.820000,218,331448,0,2026-03-23T18:46:08.550214,60125
748,21.420004,297,331864,0,2026-03-23T18:46:08.724329,70153
749,16.420000,2500,332168,0,2026-03-23T18:46:08.744854,30112
750,17.609999,2500,333424,0,2026-03-23T18:46:08.828985,50144
751,7.400001,255,333448,0,2026-03-23T18:46:08.830900,40145
752,19.110001,303,335848,0,2026-03-23T18:46:09.133691,50145
753,11.940001,397,336624,0,2026-03-23T18:46:09.328216,40146
754,4.490001,269,338000,0,2026-03-23T18:46:09.559400,50146
755,16.139999,227,339816,0,2026-03-23T18:46:09.669185,50147
756,9.650001,458,340288,0,2026-03-23T18:46:09.845600,40147
757,29.529999,2500,342672,0,2026-03-23T18:46:10.132858,10119
758,25.630001,385,342896,0,2026-03-23T18:46:10.147330,50148
759,12.219999,417,343624,0,2026-03-23T18:46:10.192137,40148
760,5.730000,256,345672,0,2026-03-23T18:46:10.467026,40149
761,8.120001,372,345872,0,2026-03-23T18:46:10.480106,50149
762,16.250000,2500,346016,0,2026-03-23T18:46:10.489338,138
763,36.479996,2500,347736,0,2026-03-23T18:46:10.738857,20154
764,1.440000,243,347816,0,2026-03-23T18:46:10.744010,50150
765,7.309999,346,350584,0,2026-03-23T18:46:11.196209,50151
766,20.630001,362,350632,0,2026-03-23T18:46:11.199324,20155
767,33.429996,2500,351448,0,2026-03-23T18:46:11.248490,60126
768,17.769999,2500,351864,0,2026-03-23T18:46:11.275037,70154
769,25.940001,2500,352168,0,2026-03-23T18:46:11.295379,30113
770,2.580000,224,352424,0,2026-03-23T18:46:11.459176,20156
771,16.290001,226,353256,0,2026-03-23T18:46:11.516535,60127
772,2.820000,206,353512,0,2026-03-23T18:46:11.534064,70155
773,16.290001,226,353976,0,2026-03-23T18:46:11.564875,30114
774,11.080000,375,356512,0,2026-03-23T18:46:11.987262,70156
775,27.700001,446,357544,0,2026-03-23T18:46:12.050644,30115
776,-1.240000,149,358736,0,2026-03-23T18:46:12.270924,30116
777,7.020000,358,359376,0,2026-03-23T18:46:12.311191,70157
778,32.519997,2500,362672,0,2026-03-23T18:46:12.816049,10120
779,27.570000,2500,365672,0,2026-03-23T18:46:13.147359,40150
780,13.570001,2500,366016,0,2026-03-23T18:46:13.168743,139
781,13.279999,462,366368,0,2026-03-23T18:46:13.192143,10121
782,9.360001,354,368504,0,2026-03-23T18:46:13.471465,40151
783,19.200001,271,368536,0,2026-03-23T18:46:13.473791,10122
784,-0.330000,188,370040,0,2026-03-23T18:46:13.718950,10123
785,19.250000,2500,370584,0,2026-03-23T18:46:13.756976,50152
786,46.479996,2500,372424,0,2026-03-23T18:46:13.946490,20157
787,29.180000,2500,373256,0,2026-03-23T18:46:14.150340,60128
788,9.120000,385,373664,0,2026-03-23T18:46:14.176591,50153
789,13.940000,472,373816,0,2026-03-23T18:46:14.186595,10124
790,2.870000,199,374848,0,2026-03-23T18:46:14.408062,60129
791,7.400000,306,376112,0,2026-03-23T18:46:14.487441,50154
792,14.880000,354,377680,0,2026-03-23T18:46:14.729391,60130
793,5.690000,279,378344,0,2026-03-23T18:46:14.770027,50155
794,28.280001,2500,378736,0,2026-03-23T18:46:14.795070,30117
795,32.330002,2500,379376,0,2026-03-23T18:46:14.989272,70158
796,8.639999,315,380200,0,2026-03-23T18:46:15.042412,60131
797,3.580000,226,381184,0,2026-03-23T18:46:15.258507,70159
798,26.309999,398,381528,0,2026-03-23T18:46:15.281636,50156
799,18.730000,549,383128,0,2026-03-23T18:46:15.528328,30118
800,16.290001,225,383328,0,2026-03-23T18:46:15.541898,50157
801,10.270000,396,383368,0,2026-03-23T18:46:15.545280,60132
802,3.730000,246,385296,0,2026-03-23T18:46:15.810807,50158
803,29.520000,2500,386016,0,2026-03-23T18:46:15.855985,140
804,22.780001,358,386232,0,2026-03-23T18:46:15.873498,60133
805,16.340000,226,387104,0,2026-03-23T18:46:16.075700,50159
806,16.240002,224,387808,0,2026-03-23T18:46:16.120289,141
807,33.519997,2500,388504,0,2026-03-23T18:46:16.161654,40152
808,12.740000,445,389792,0,2026-03-23T18:46:16.400169,60134
809,7.930000,359,390680,0,2026-03-23T18:46:16.461158,142
810,20.920000,336,391192,0,2026-03-23T18:46:16.651169,40153
811,19.759998,2500,392424,0,2026-03-23T18:46:16.728425,20158
812,-0.480000,178,392616,0,2026-03-23T18:46:16.741004,40154
813,14.990001,2500,393816,0,2026-03-23T18:46:16.971639,10125
814,8.400000,327,395040,0,2026-03-23T18:46:17.051560,20159
815,22.119999,330,395256,0,2026-03-23T18:46:17.065030,40155
816,2.820000,203,395440,0,2026-03-23T18:46:17.235378,10126
817,18.110001,302,397456,0,2026-03-23T18:46:17.535417,20160
818,21.870001,331,397904,0,2026-03-23T18:46:17.570684,40156
819,13.760000,464,401168,0,2026-03-23T18:46:17.942431,20161
820,16.570000,2500,401184,0,2026-03-23T18:46:17.943886,70160
821,12.910000,2500,403128,0,2026-03-23T18:46:18.224236,30119
822,11.540001,377,404200,0,2026-03-23T18:46:18.438894,70161
823,12.600001,400,404368,0,2026-03-23T18:46:18.449765,20162
824,0.910000,166,404456,0,2026-03-23T18:46:18.456390,30120
825,16.340000,224,405992,0,2026-03-23T18:46:18.700624,70162
826,15.999999,2500,407104,0,2026-03-23T18:46:18.770577,50160
827,11.309999,365,407288,0,2026-03-23T18:46:18.782920,20163
828,24.549999,375,407456,0,2026-03-23T18:46:18.794974,30121
829,30.809999,2500,409792,0,2026-03-23T18:46:19.288390,60135
830,38.809998,418,410632,0,2026-03-23T18:46:19.356284,20164
831,12.830000,399,410648,0,2026-03-23T18:46:19.358284,30122
832,14.790000,443,410648,0,2026-03-23T18:46:19.358291,50161
833,13.810000,2500,410680,0,2026-03-23T18:46:19.361204,143
834,16.050001,226,411600,0,2026-03-23T18:46:19.464881,60136
835,4.340000,245,412608,0,2026-03-23T18:46:19.747728,30123
836,4.540000,259,412704,0,2026-03-23T18:46:19.755504,20165
837,8.400000,321,413216,0,2026-03-23T18:46:19.798628,50162
838,24.750002,435,414160,0,2026-03-23T18:46:20.028008,144
839,1.630000,225,414408,0,2026-03-23T18:46:20.046001,30124
840,30.280001,2500,415440,0,2026-03-23T18:46:20.118857,10127
