episode,episode_reward,loss,avg_reward_100,max_reward,episode_steps,timestamp
359,7.000,-0.223992,9.060,16.000,69,2026-03-17T20:47:34.833207
360,7.000,-0.230886,9.000,16.000,69,2026-03-17T20:47:34.860023
361,-1.000,-0.131913,8.860,16.000,37,2026-03-17T20:47:34.872817
362,-1.000,-0.130424,8.720,16.000,37,2026-03-17T20:47:34.881706
363,7.000,-0.229942,8.800,16.000,69,2026-03-17T20:47:34.905465
364,7.000,-0.228122,8.880,16.000,69,2026-03-17T20:47:34.924482
365,13.000,-0.221755,9.020,16.000,92,2026-03-17T20:47:34.940121
366,13.000,-0.223916,9.030,16.000,92,2026-03-17T20:47:34.966675
367,16.000,-0.135633,9.070,16.000,625,2026-03-17T20:47:35.060098
368,13.000,-0.225025,9.080,16.000,92,2026-03-17T20:47:35.073414
369,13.000,-0.227138,9.090,16.000,92,2026-03-17T20:47:35.107815
370,-1.000,-0.132362,8.920,16.000,37,2026-03-17T20:47:35.120581
371,-1.000,-0.133412,8.750,16.000,37,2026-03-17T20:47:35.133592
372,16.000,-0.133983,8.780,16.000,625,2026-03-17T20:47:35.223625
373,13.000,-0.222836,8.920,16.000,92,2026-03-17T20:47:35.246857
374,16.000,-0.133438,9.090,16.000,625,2026-03-17T20:47:35.327030
375,16.000,-0.133613,9.180,16.000,625,2026-03-17T20:47:35.406795
376,13.000,-0.220307,9.240,16.000,92,2026-03-17T20:47:35.433537
377,13.000,-0.220754,9.230,16.000,92,2026-03-17T20:47:35.460127
378,16.000,-0.135098,9.250,16.000,625,2026-03-17T20:47:35.550720
379,16.000,-0.136239,9.270,16.000,625,2026-03-17T20:47:35.650474
380,16.000,-0.138469,9.290,16.000,625,2026-03-17T20:47:35.740469
381,-1.000,-0.131562,9.120,16.000,37,2026-03-17T20:47:35.753162
382,13.000,-0.226072,9.090,16.000,92,2026-03-17T20:47:35.767488
383,13.000,-0.225903,9.060,16.000,92,2026-03-17T20:47:35.802831
384,14.000,-0.224494,9.080,16.000,94,2026-03-17T20:47:35.820327
385,-1.000,-0.130788,8.940,16.000,37,2026-03-17T20:47:35.833481
386,14.000,-0.225160,9.010,16.000,94,2026-03-17T20:47:35.860144
387,14.000,-0.224568,9.160,16.000,94,2026-03-17T20:47:35.886877
388,14.000,-0.225006,9.310,16.000,94,2026-03-17T20:47:35.913710
389,-1.000,-0.131453,9.310,16.000,37,2026-03-17T20:47:35.926540
390,12.000,-0.222685,9.440,16.000,84,2026-03-17T20:47:35.940350
391,14.000,-0.224387,9.450,16.000,94,2026-03-17T20:47:35.974936
392,14.000,-0.225131,9.430,16.000,94,2026-03-17T20:47:36.000203
393,13.000,-0.227868,9.430,16.000,93,2026-03-17T20:47:36.022893
394,13.000,-0.227592,9.430,16.000,93,2026-03-17T20:47:36.054506
395,13.000,-0.229695,9.430,16.000,93,2026-03-17T20:47:36.080253
396,-1.000,-0.129726,9.290,16.000,37,2026-03-17T20:47:36.091263
397,-1.000,-0.130563,9.150,16.000,37,2026-03-17T20:47:36.101642
398,13.000,-0.230441,9.150,16.000,93,2026-03-17T20:47:36.123278
399,13.000,-0.230136,9.120,16.000,93,2026-03-17T20:47:36.140349
400,13.000,-0.228961,9.090,16.000,93,2026-03-17T20:47:36.173647
401,13.000,-0.227658,9.090,16.000,92,2026-03-17T20:47:36.210879
402,13.000,-0.228442,9.230,16.000,92,2026-03-17T20:47:36.242776
403,13.000,-0.230250,9.370,16.000,92,2026-03-17T20:47:36.274759
404,13.000,-0.233501,9.430,16.000,93,2026-03-17T20:47:36.302660
405,-1.000,-0.126501,9.350,16.000,37,2026-03-17T20:47:36.317423
406,-1.000,-0.127940,9.270,16.000,37,2026-03-17T20:47:36.331337
407,13.000,-0.228868,9.330,16.000,93,2026-03-17T20:47:36.356814
408,16.000,-0.131983,9.500,16.000,625,2026-03-17T20:47:36.451911
409,16.000,-0.133937,9.670,16.000,625,2026-03-17T20:47:36.527176
410,16.000,-0.138187,9.840,16.000,625,2026-03-17T20:47:36.629798
411,16.000,-0.139205,9.930,16.000,625,2026-03-17T20:47:36.722083
412,7.000,-0.222274,9.930,16.000,69,2026-03-17T20:47:36.744120
413,7.000,-0.226510,9.840,16.000,69,2026-03-17T20:47:36.764577
414,7.000,-0.226220,9.780,16.000,69,2026-03-17T20:47:36.789768
415,-1.000,-0.125360,9.650,16.000,37,2026-03-17T20:47:36.803982
416,-1.000,-0.125879,9.590,16.000,37,2026-03-17T20:47:36.816994
417,13.000,-0.218690,9.670,16.000,92,2026-03-17T20:47:36.843071
418,13.000,-0.221389,9.750,16.000,92,2026-03-17T20:47:36.868201
419,16.000,-0.133559,9.860,16.000,625,2026-03-17T20:47:36.969560
420,14.000,-0.218387,9.880,16.000,94,2026-03-17T20:47:36.996509
421,12.000,-0.224531,9.880,16.000,84,2026-03-17T20:47:37.021040
422,12.000,-0.222847,9.870,16.000,84,2026-03-17T20:47:37.034824
423,12.000,-0.217718,9.860,16.000,85,2026-03-17T20:47:37.068715
424,13.000,-0.221085,10.000,16.000,93,2026-03-17T20:47:37.091724
425,-1.000,-0.130419,10.000,16.000,37,2026-03-17T20:47:37.103735
426,-1.000,-0.128818,10.000,16.000,37,2026-03-17T20:47:37.114155
427,12.000,-0.221106,10.130,16.000,85,2026-03-17T20:47:37.127387
428,13.000,-0.218749,10.130,16.000,92,2026-03-17T20:47:37.154173
429,13.000,-0.219597,10.130,16.000,92,2026-03-17T20:47:37.188042
430,13.000,-0.221718,10.100,16.000,92,2026-03-17T20:47:37.207589
431,13.000,-0.224332,10.070,16.000,92,2026-03-17T20:47:37.235049
432,13.000,-0.228789,10.060,16.000,92,2026-03-17T20:47:37.265037
433,-1.000,-0.127275,9.930,16.000,37,2026-03-17T20:47:37.274285
434,-1.000,-0.128981,9.800,16.000,37,2026-03-17T20:47:37.274285
435,13.000,-0.227973,9.800,16.000,92,2026-03-17T20:47:37.309869
436,13.000,-0.226582,9.770,16.000,92,2026-03-17T20:47:37.332781
437,16.000,-0.138056,9.800,16.000,625,2026-03-17T20:47:37.416347
438,7.000,-0.225610,9.740,16.000,69,2026-03-17T20:47:37.436908
439,5.000,-0.153121,9.800,16.000,57,2026-03-17T20:47:37.453955
440,-1.000,-0.128853,9.800,16.000,37,2026-03-17T20:47:37.466529
441,5.000,-0.161240,9.860,16.000,57,2026-03-17T20:47:37.484864
442,5.000,-0.167586,9.770,16.000,57,2026-03-17T20:47:37.502681
443,-1.000,-0.126674,9.690,16.000,37,2026-03-17T20:47:37.513800
444,6.000,-0.211474,9.610,16.000,64,2026-03-17T20:47:37.534067
445,6.000,-0.212655,9.530,16.000,64,2026-03-17T20:47:37.551045
446,6.000,-0.219783,9.450,16.000,64,2026-03-17T20:47:37.570612
447,6.000,-0.218933,9.370,16.000,64,2026-03-17T20:47:37.587247
448,4.000,-0.103890,9.270,16.000,50,2026-03-17T20:47:37.602826
449,4.000,-0.104746,9.170,16.000,50,2026-03-17T20:47:37.617072
450,7.000,-0.232778,9.250,16.000,69,2026-03-17T20:47:37.635413
451,7.000,-0.237576,9.330,16.000,69,2026-03-17T20:47:37.647511
452,-1.000,-0.126591,9.330,16.000,37,2026-03-17T20:47:37.669663
453,13.000,-0.217715,9.340,16.000,92,2026-03-17T20:47:37.692903
454,16.000,-0.131965,9.380,16.000,625,2026-03-17T20:47:37.776312
455,16.000,-0.135859,9.410,16.000,625,2026-03-17T20:47:37.867246
456,14.000,-0.224823,9.390,16.000,94,2026-03-17T20:47:37.893549
457,12.000,-0.219945,9.380,16.000,85,2026-03-17T20:47:37.918446
458,12.000,-0.219754,9.360,16.000,85,2026-03-17T20:47:37.942334
459,-1.000,-0.126645,9.280,16.000,37,2026-03-17T20:47:37.952343
460,-1.000,-0.125936,9.200,16.000,37,2026-03-17T20:47:37.962352
461,13.000,-0.224584,9.340,16.000,92,2026-03-17T20:47:37.985812
462,13.000,-0.224051,9.480,16.000,92,2026-03-17T20:47:38.008833
463,13.000,-0.225067,9.540,16.000,92,2026-03-17T20:47:38.029852
464,13.000,-0.226001,9.600,16.000,93,2026-03-17T20:47:38.053988
465,13.000,-0.227079,9.600,16.000,93,2026-03-17T20:47:38.078011
466,14.000,-0.225990,9.610,16.000,94,2026-03-17T20:47:38.099288
467,-1.000,-0.125016,9.440,16.000,37,2026-03-17T20:47:38.110741
468,13.000,-0.227687,9.440,16.000,92,2026-03-17T20:47:38.132326
469,13.000,-0.227573,9.440,16.000,92,2026-03-17T20:47:38.158350
470,-1.000,-0.126133,9.440,16.000,37,2026-03-17T20:47:38.171388
471,13.000,-0.227940,9.580,16.000,92,2026-03-17T20:47:38.200019
472,13.000,-0.227280,9.550,16.000,93,2026-03-17T20:47:38.229606
473,13.000,-0.227427,9.550,16.000,93,2026-03-17T20:47:38.254391
474,13.000,-0.229173,9.520,16.000,93,2026-03-17T20:47:38.280415
475,-1.000,-0.126665,9.350,16.000,37,2026-03-17T20:47:38.290424
476,14.000,-0.225813,9.360,16.000,94,2026-03-17T20:47:38.315524
477,14.000,-0.225591,9.370,16.000,94,2026-03-17T20:47:38.340579
478,14.000,-0.226201,9.350,16.000,94,2026-03-17T20:47:38.368793
479,13.000,-0.226208,9.320,16.000,92,2026-03-17T20:47:38.395511
480,13.000,-0.228017,9.290,16.000,92,2026-03-17T20:47:38.421112
481,-1.000,-0.125761,9.290,16.000,37,2026-03-17T20:47:38.421112
482,13.000,-0.230902,9.290,16.000,93,2026-03-17T20:47:38.456791
483,13.000,-0.231814,9.290,16.000,93,2026-03-17T20:47:38.474405
484,13.000,-0.232307,9.280,16.000,93,2026-03-17T20:47:38.501853
485,-1.000,-0.124115,9.280,16.000,37,2026-03-17T20:47:38.515023
486,14.000,-0.228711,9.280,16.000,94,2026-03-17T20:47:38.541979
487,14.000,-0.227621,9.280,16.000,94,2026-03-17T20:47:38.569216
488,14.000,-0.228042,9.280,16.000,94,2026-03-17T20:47:38.586934
489,13.000,-0.230643,9.420,16.000,93,2026-03-17T20:47:38.608700
490,13.000,-0.232171,9.430,16.000,93,2026-03-17T20:47:38.635351
491,-1.000,-0.125642,9.280,16.000,37,2026-03-17T20:47:38.653555
492,13.000,-0.233344,9.270,16.000,93,2026-03-17T20:47:38.675439
493,13.000,-0.233504,9.270,16.000,93,2026-03-17T20:47:38.688649
494,14.000,-0.231463,9.280,16.000,94,2026-03-17T20:47:38.717282
495,-1.000,-0.123471,9.140,16.000,37,2026-03-17T20:47:38.728824
496,7.000,-0.208692,9.220,16.000,69,2026-03-17T20:47:38.755453
497,-1.000,-0.124944,9.220,16.000,37,2026-03-17T20:47:38.770464
498,7.000,-0.222888,9.160,16.000,69,2026-03-17T20:47:38.784576
499,7.000,-0.229143,9.100,16.000,69,2026-03-17T20:47:38.808700
500,7.000,-0.233280,9.040,16.000,69,2026-03-17T20:47:38.821223
501,7.000,-0.231792,8.980,16.000,69,2026-03-17T20:47:38.852715
502,-1.000,-0.123446,8.840,16.000,37,2026-03-17T20:47:38.863820
503,7.000,-0.229357,8.780,16.000,69,2026-03-17T20:47:38.885857
504,12.000,-0.209343,8.770,16.000,84,2026-03-17T20:47:38.910778
505,13.000,-0.211590,8.910,16.000,92,2026-03-17T20:47:38.930000
506,16.000,-0.133615,9.080,16.000,625,2026-03-17T20:47:39.021339
507,16.000,-0.132375,9.110,16.000,625,2026-03-17T20:47:39.114729
508,14.000,-0.219828,9.090,16.000,94,2026-03-17T20:47:39.128040
509,12.000,-0.223536,9.050,16.000,85,2026-03-17T20:47:39.156750
510,12.000,-0.224025,9.010,16.000,85,2026-03-17T20:47:39.176106
511,12.000,-0.225312,8.970,16.000,85,2026-03-17T20:47:39.199169
512,12.000,-0.229459,9.020,16.000,85,2026-03-17T20:47:39.223457
513,-1.000,-0.116867,8.940,16.000,37,2026-03-17T20:47:39.233466
514,-1.000,-0.113697,8.860,16.000,37,2026-03-17T20:47:39.245476
515,-1.000,-0.115213,8.860,16.000,37,2026-03-17T20:47:39.256524
516,-1.000,-0.121568,8.860,16.000,37,2026-03-17T20:47:39.266689
517,12.000,-0.224198,8.850,16.000,85,2026-03-17T20:47:39.288051
518,12.000,-0.220751,8.840,16.000,85,2026-03-17T20:47:39.313270
519,12.000,-0.222354,8.800,16.000,85,2026-03-17T20:47:39.334560
520,12.000,-0.223622,8.780,16.000,85,2026-03-17T20:47:39.358576
521,12.000,-0.225774,8.780,16.000,85,2026-03-17T20:47:39.381499
522,13.000,-0.221921,8.790,16.000,92,2026-03-17T20:47:39.402312
523,13.000,-0.224241,8.800,16.000,93,2026-03-17T20:47:39.426334
524,13.000,-0.226182,8.800,16.000,93,2026-03-17T20:47:39.450428
525,-1.000,-0.118957,8.800,16.000,37,2026-03-17T20:47:39.460289
526,-1.000,-0.119211,8.800,16.000,37,2026-03-17T20:47:39.471286
527,14.000,-0.226150,8.820,16.000,94,2026-03-17T20:47:39.493664
528,14.000,-0.227570,8.830,16.000,94,2026-03-17T20:47:39.516777
529,13.000,-0.230160,8.830,16.000,93,2026-03-17T20:47:39.540798
530,13.000,-0.229968,8.830,16.000,93,2026-03-17T20:47:39.564248
531,14.000,-0.226653,8.840,16.000,94,2026-03-17T20:47:39.586758
532,14.000,-0.228413,8.850,16.000,94,2026-03-17T20:47:39.612791
533,-1.000,-0.123272,8.850,16.000,37,2026-03-17T20:47:39.624802
534,16.000,-0.136978,9.020,16.000,625,2026-03-17T20:47:39.707178
535,4.000,-0.105966,8.930,16.000,50,2026-03-17T20:47:39.721191
536,12.000,-0.231489,8.920,16.000,84,2026-03-17T20:47:39.741458
537,12.000,-0.232018,8.880,16.000,84,2026-03-17T20:47:39.768369
538,-1.000,-0.121714,8.800,16.000,37,2026-03-17T20:47:39.768369
539,13.000,-0.230252,8.880,16.000,92,2026-03-17T20:47:39.794908
540,13.000,-0.231180,9.020,16.000,92,2026-03-17T20:47:39.821528
541,16.000,-0.136036,9.130,16.000,625,2026-03-17T20:47:39.908874
542,16.000,-0.136967,9.240,16.000,625,2026-03-17T20:47:40.000115
543,16.000,-0.136835,9.410,16.000,625,2026-03-17T20:47:40.074874
544,16.000,-0.137489,9.510,16.000,625,2026-03-17T20:47:40.154886
545,13.000,-0.230818,9.580,16.000,92,2026-03-17T20:47:40.181664
546,-1.000,-0.122945,9.510,16.000,37,2026-03-17T20:47:40.181664
547,16.000,-0.136223,9.610,16.000,625,2026-03-17T20:47:40.261655
548,16.000,-0.136491,9.730,16.000,625,2026-03-17T20:47:40.349881
549,16.000,-0.137962,9.850,16.000,625,2026-03-17T20:47:40.429162
550,13.000,-0.230467,9.910,16.000,92,2026-03-17T20:47:40.448503
551,13.000,-0.227911,9.970,16.000,92,2026-03-17T20:47:40.477731
552,13.000,-0.228672,10.110,16.000,92,2026-03-17T20:47:40.502220
553,13.000,-0.230730,10.110,16.000,92,2026-03-17T20:47:40.524753
554,-1.000,-0.119218,9.940,16.000,37,2026-03-17T20:47:40.534762
555,-1.000,-0.121239,9.770,16.000,37,2026-03-17T20:47:40.541788
556,16.000,-0.136810,9.790,16.000,625,2026-03-17T20:47:40.621837
557,16.000,-0.136723,9.830,16.000,625,2026-03-17T20:47:40.716669
558,16.000,-0.136871,9.870,16.000,625,2026-03-17T20:47:40.804537
559,12.000,-0.229599,10.000,16.000,85,2026-03-17T20:47:40.821930
560,16.000,-0.134465,10.170,16.000,625,2026-03-17T20:47:40.902008
561,16.000,-0.134486,10.200,16.000,625,2026-03-17T20:47:40.991618
562,16.000,-0.135753,10.230,16.000,625,2026-03-17T20:47:41.075966
563,16.000,-0.136794,10.260,16.000,625,2026-03-17T20:47:41.158750
564,12.000,-0.232022,10.250,16.000,85,2026-03-17T20:47:41.179864
565,13.000,-0.230755,10.250,16.000,92,2026-03-17T20:47:41.195904
566,13.000,-0.232283,10.240,16.000,92,2026-03-17T20:47:41.222025
567,13.000,-0.235435,10.380,16.000,92,2026-03-17T20:47:41.251451
568,-1.000,-0.116476,10.240,16.000,37,2026-03-17T20:47:41.258978
569,-1.000,-0.115277,10.100,16.000,37,2026-03-17T20:47:41.272430
570,-1.000,-0.119717,10.100,16.000,37,2026-03-17T20:47:41.283650
571,13.000,-0.231870,10.100,16.000,92,2026-03-17T20:47:41.303790
572,13.000,-0.230922,10.100,16.000,92,2026-03-17T20:47:41.328042
573,13.000,-0.231411,10.100,16.000,92,2026-03-17T20:47:41.350002
574,13.000,-0.231214,10.100,16.000,92,2026-03-17T20:47:41.374070
575,13.000,-0.229793,10.240,16.000,93,2026-03-17T20:47:41.395552
576,14.000,-0.226930,10.240,16.000,94,2026-03-17T20:47:41.421998
577,13.000,-0.230443,10.230,16.000,92,2026-03-17T20:47:41.442337
578,14.000,-0.230935,10.230,16.000,94,2026-03-17T20:47:41.470423
579,14.000,-0.232914,10.240,16.000,94,2026-03-17T20:47:41.489018
580,-1.000,-0.117816,10.100,16.000,37,2026-03-17T20:47:41.502222
581,-1.000,-0.119611,10.100,16.000,37,2026-03-17T20:47:41.521133
582,16.000,-0.146325,10.130,16.000,625,2026-03-17T20:47:41.608850
583,13.000,-0.220054,10.130,16.000,92,2026-03-17T20:47:41.622719
584,12.000,-0.208125,10.120,16.000,85,2026-03-17T20:47:41.653227
585,13.000,-0.219812,10.260,16.000,92,2026-03-17T20:47:41.675530
586,14.000,-0.225963,10.260,16.000,94,2026-03-17T20:47:41.704837
587,13.000,-0.232282,10.250,16.000,92,2026-03-17T20:47:41.726856
588,-1.000,-0.119818,10.100,16.000,37,2026-03-17T20:47:41.728900
589,-1.000,-0.118233,9.960,16.000,37,2026-03-17T20:47:41.748311
590,16.000,-0.137365,9.990,16.000,625,2026-03-17T20:47:41.829197
591,16.000,-0.137445,10.160,16.000,625,2026-03-17T20:47:41.910809
592,16.000,-0.137864,10.190,16.000,625,2026-03-17T20:47:41.995825
593,16.000,-0.137851,10.220,16.000,625,2026-03-17T20:47:42.078918
594,16.000,-0.143578,10.240,16.000,625,2026-03-17T20:47:42.158894
595,16.000,-0.143049,10.410,16.000,625,2026-03-17T20:47:42.235753
596,16.000,-0.143910,10.500,16.000,625,2026-03-17T20:47:42.320449
597,7.000,-0.219687,10.580,16.000,69,2026-03-17T20:47:42.329479
598,16.000,-0.143498,10.670,16.000,625,2026-03-17T20:47:42.409150
599,16.000,-0.144753,10.760,16.000,625,2026-03-17T20:47:42.504090
600,7.000,-0.220729,10.760,16.000,69,2026-03-17T20:47:42.520553
601,14.000,-0.211602,10.830,16.000,94,2026-03-17T20:47:42.548151
602,-1.000,-0.118119,10.830,16.000,37,2026-03-17T20:47:42.560509
603,14.000,-0.218273,10.900,16.000,94,2026-03-17T20:47:42.585249
604,13.000,-0.223600,10.910,16.000,93,2026-03-17T20:47:42.610469
605,13.000,-0.227989,10.910,16.000,93,2026-03-17T20:47:42.633179
606,13.000,-0.228609,10.880,16.000,92,2026-03-17T20:47:42.657517
607,13.000,-0.229789,10.850,16.000,92,2026-03-17T20:47:42.675817
608,13.000,-0.228412,10.840,16.000,92,2026-03-17T20:47:42.697774
609,13.000,-0.231522,10.850,16.000,92,2026-03-17T20:47:42.724533
610,-1.000,-0.112859,10.720,16.000,37,2026-03-17T20:47:42.735542
611,-1.000,-0.112488,10.590,16.000,37,2026-03-17T20:47:42.742668
612,-1.000,-0.118216,10.460,16.000,37,2026-03-17T20:47:42.760731
613,13.000,-0.229029,10.600,16.000,92,2026-03-17T20:47:42.770020
614,13.000,-0.227055,10.740,16.000,92,2026-03-17T20:47:42.808585
615,13.000,-0.236098,10.880,16.000,92,2026-03-17T20:47:42.835581
616,14.000,-0.228159,11.030,16.000,94,2026-03-17T20:47:42.859279
617,13.000,-0.229941,11.040,16.000,93,2026-03-17T20:47:42.875887
618,16.000,-0.143497,11.080,16.000,625,2026-03-17T20:47:42.961331
619,16.000,-0.145617,11.120,16.000,625,2026-03-17T20:47:43.039653
620,12.000,-0.222178,11.120,16.000,84,2026-03-17T20:47:43.061673
621,-1.000,-0.114622,10.990,16.000,37,2026-03-17T20:47:43.062734
622,-1.000,-0.115852,10.850,16.000,37,2026-03-17T20:47:43.082848
623,12.000,-0.215851,10.840,16.000,84,2026-03-17T20:47:43.103344
624,12.000,-0.216837,10.830,16.000,84,2026-03-17T20:47:43.124361
625,12.000,-0.216712,10.960,16.000,84,2026-03-17T20:47:43.145050
626,12.000,-0.222348,11.090,16.000,84,2026-03-17T20:47:43.169550
627,13.000,-0.226632,11.080,16.000,92,2026-03-17T20:47:43.191401
628,16.000,-0.144071,11.100,16.000,625,2026-03-17T20:47:43.274260
629,16.000,-0.143691,11.130,16.000,625,2026-03-17T20:47:43.360511
630,16.000,-0.144785,11.160,16.000,625,2026-03-17T20:47:43.441964
631,12.000,-0.220464,11.140,16.000,85,2026-03-17T20:47:43.463216
632,12.000,-0.214938,11.120,16.000,84,2026-03-17T20:47:43.487815
633,12.000,-0.217853,11.250,16.000,85,2026-03-17T20:47:43.505355
634,16.000,-0.147654,11.250,16.000,625,2026-03-17T20:47:43.596406
635,-1.000,-0.117764,11.200,16.000,37,2026-03-17T20:47:43.606409
636,-1.000,-0.115510,11.070,16.000,37,2026-03-17T20:47:43.609519
637,16.000,-0.148117,11.110,16.000,625,2026-03-17T20:47:43.702995
638,16.000,-0.148463,11.280,16.000,625,2026-03-17T20:47:43.782949
639,16.000,-0.149242,11.310,16.000,625,2026-03-17T20:47:43.872595
640,16.000,-0.150975,11.340,16.000,625,2026-03-17T20:47:43.959900
641,16.000,-0.152214,11.340,16.000,625,2026-03-17T20:47:44.036368
642,16.000,-0.152601,11.340,16.000,625,2026-03-17T20:47:44.116387
643,13.000,-0.228716,11.310,16.000,92,2026-03-17T20:47:44.154854
644,13.000,-0.228988,11.280,16.000,92,2026-03-17T20:47:44.179025
645,13.000,-0.230885,11.280,16.000,92,2026-03-17T20:47:44.202694
646,13.000,-0.227247,11.420,16.000,92,2026-03-17T20:47:44.223251
647,-1.000,-0.116123,11.250,16.000,37,2026-03-17T20:47:44.238820
648,13.000,-0.229781,11.220,16.000,92,2026-03-17T20:47:44.260839
649,16.000,-0.154801,11.220,16.000,625,2026-03-17T20:47:44.344791
650,16.000,-0.155271,11.250,16.000,625,2026-03-17T20:47:44.431828
651,16.000,-0.157807,11.280,16.000,625,2026-03-17T20:47:44.515608
652,16.000,-0.156801,11.310,16.000,625,2026-03-17T20:47:44.599972
653,16.000,-0.156751,11.340,16.000,625,2026-03-17T20:47:44.682505
654,16.000,-0.158195,11.510,16.000,625,2026-03-17T20:47:44.756652
655,12.000,-0.219736,11.640,16.000,85,2026-03-17T20:47:44.786553
656,12.000,-0.219920,11.600,16.000,85,2026-03-17T20:47:44.810522
657,-1.000,-0.113317,11.430,16.000,37,2026-03-17T20:47:44.823954
658,-1.000,-0.115961,11.260,16.000,37,2026-03-17T20:47:44.833961
659,12.000,-0.216819,11.260,16.000,85,2026-03-17T20:47:44.851999
660,12.000,-0.216511,11.220,16.000,85,2026-03-17T20:47:44.863307
661,12.000,-0.216356,11.180,16.000,85,2026-03-17T20:47:44.897789
662,14.000,-0.232922,11.160,16.000,94,2026-03-17T20:47:44.923328
663,16.000,-0.162871,11.160,16.000,625,2026-03-17T20:47:44.997219
664,16.000,-0.161792,11.200,16.000,625,2026-03-17T20:47:45.092365
665,16.000,-0.162479,11.230,16.000,625,2026-03-17T20:47:45.172739
666,-1.000,-0.115393,11.090,16.000,37,2026-03-17T20:47:45.182747
667,16.000,-0.162830,11.120,16.000,625,2026-03-17T20:47:45.281021
668,16.000,-0.162939,11.290,16.000,625,2026-03-17T20:47:45.367516
669,16.000,-0.163280,11.460,16.000,625,2026-03-17T20:47:45.450351
670,16.000,-0.162946,11.630,16.000,625,2026-03-17T20:47:45.530298
671,16.000,-0.163535,11.660,16.000,625,2026-03-17T20:47:45.624379
672,16.000,-0.165106,11.690,16.000,625,2026-03-17T20:47:45.721340
673,16.000,-0.164914,11.720,16.000,625,2026-03-17T20:47:45.807255
674,16.000,-0.165160,11.750,16.000,625,2026-03-17T20:47:45.898790
675,16.000,-0.165850,11.780,16.000,625,2026-03-17T20:47:45.970461
676,16.000,-0.166953,11.800,16.000,625,2026-03-17T20:47:46.067484
677,16.000,-0.168073,11.830,16.000,625,2026-03-17T20:47:46.163951
678,16.000,-0.169372,11.850,16.000,625,2026-03-17T20:47:46.268834
679,-1.000,-0.113663,11.700,16.000,37,2026-03-17T20:47:46.279028
680,7.000,-0.117333,11.780,16.000,69,2026-03-17T20:47:46.309558
681,16.000,-0.171070,11.950,16.000,625,2026-03-17T20:47:46.408272
682,16.000,-0.171187,11.950,16.000,625,2026-03-17T20:47:46.497433
683,16.000,-0.171350,11.980,16.000,625,2026-03-17T20:47:46.612358
684,16.000,-0.171113,12.020,16.000,625,2026-03-17T20:47:46.705470
685,16.000,-0.171917,12.050,16.000,625,2026-03-17T20:47:46.797609
686,16.000,-0.172995,12.070,16.000,625,2026-03-17T20:47:46.885808
687,16.000,-0.174047,12.100,16.000,625,2026-03-17T20:47:46.968222
688,-1.000,-0.113929,12.100,16.000,37,2026-03-17T20:47:46.981853
689,16.000,-0.171377,12.270,16.000,625,2026-03-17T20:47:47.061274
690,16.000,-0.172003,12.270,16.000,625,2026-03-17T20:47:47.146029
691,16.000,-0.173894,12.270,16.000,625,2026-03-17T20:47:47.238500
692,13.000,-0.229725,12.240,16.000,93,2026-03-17T20:47:47.267242
693,13.000,-0.230554,12.210,16.000,93,2026-03-17T20:47:47.296590
694,13.000,-0.231036,12.180,16.000,93,2026-03-17T20:47:47.321057
695,13.000,-0.232355,12.150,16.000,93,2026-03-17T20:47:47.352858
696,13.000,-0.234409,12.120,16.000,93,2026-03-17T20:47:47.380392
697,14.000,-0.234940,12.190,16.000,94,2026-03-17T20:47:47.408280
698,-1.000,-0.111699,12.020,16.000,37,2026-03-17T20:47:47.416744
699,13.000,-0.234411,11.990,16.000,93,2026-03-17T20:47:47.440114
700,13.000,-0.235745,12.050,16.000,93,2026-03-17T20:47:47.464445
701,-1.000,-0.112447,11.900,16.000,37,2026-03-17T20:47:47.479954
